product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status
P04439,GRO-04439-5372,Brightline Series 2 Olive Oil,Grocery,Pantry Staples,Brightline,5.49,7.99,SUP171,60,319,175.0,True,2024-03-10,Seasonal
P04440,SPO-04440-7760,Copperfield Classic Meditation Cushion,Sports,Yoga & Wellness,Copperfield,21.78,48.99,SUP159,13,230,,False,2024-01-12,Active
P04441,HOM-04441-5053,Comet Pro Air Fryer,Home & Kitchen,Small Appliances,Comet,84.81,159.99,SUP152,8,45,,False,2025-02-09,Active
P04442,AUT-04442-6066,Ironclad Everyday Plus Seat Cover Set,Automotive,Interior Accessories,Ironclad,37.98,56.99,SUP115,42,172,,False,2025-08-10,Active
P04443,ELE-04443-4265,Silverpine Everyday Plus Smartwatch Band,Electronics,Wearable Tech,Silverpine,14.54,21.99,SUP193,38,183,,False,2024-10-30,Discontinued
P04444,AUT-04444-9430,Cedarwood Everyday Plus Tool Kit,Automotive,Tools & Equipment,Cedarwood,33.86,50.99,SUP265,18,98,,False,2025-07-13,Active
P04445,CLO-04445-9535,Driftwood Premium Compression Shorts,Clothing,Activewear,Driftwood,6.67,16.99,SUP248,37,408,,False,2024-05-19,Active
P04446,BEA-04446-4459,Norwell Lite Styling Cream,Beauty,Haircare,Norwell,9.57,27.99,SUP207,27,255,149.0,False,2025-10-23,Active
P04447,CLO-04447-3522,Lumino Everyday High-Waist Jeans,Clothing,Women's Apparel,Lumino,33.74,88.99,SUP075,27,87,,False,2024-10-28,Active
P04448,HOM-04448-3714,Quinley Pro Nonstick Frying Pan,Home & Kitchen,Cookware,Quinley,43.83,67.99,SUP274,18,129,,False,2026-06-29,Discontinued
P04449,BEA-04449-2929,ClearPath Deluxe Loofah & Soap Set,Beauty,Bath & Body,ClearPath,11.09,26.99,SUP258,46,299,279.0,False,2025-12-02,Active
P04450,AUT-04450-5729,Silverpine Lite Car Charger,Automotive,Car Electronics,Silverpine,6.39,12.99,SUP275,4,313,,False,2025-02-24,Active
P04451,TOY-04451-9501,Solstice Compact Vehicle Toy Set,Toys,Action Figures & Playsets,Solstice,36.85,68.99,SUP171,51,148,,False,2026-05-13,Active
P04452,HOM-04452-9833,Foundry Lite Air Fryer,Home & Kitchen,Small Appliances,Foundry,54.15,104.99,SUP084,52,67,,False,2026-06-06,Active
P04453,SPO-04453-6039,Everline Premium Massage Roller,Sports,Yoga & Wellness,Everline,11.83,20.99,SUP122,16,139,,False,2024-06-28,Discontinued
P04454,AUT-04454-6338,Norwell Ultra Tire Inflator,Automotive,Tire & Wheel Care,Norwell,55.76,91.99,SUP084,44,75,,False,2025-06-10,Active
P04455,TOY-04455-2175,Pinnacle Elite 1000-Piece Puzzle,Toys,Board Games & Puzzles,Pinnacle,1.5,3.99,SUP093,18,1024,,False,2025-08-19,Active
P04456,BEA-04456-4539,Vertex Max Cologne,Beauty,Fragrances,Vertex,7.11,13.99,SUP115,42,222,237.0,False,2024-11-22,Active
P04457,ELE-04457-8184,Amberfield Elite Laptop Sleeve,Electronics,Laptop Accessories,Amberfield,79.98,125.99,SUP274,18,111,,False,2026-06-30,Active
P04458,PER-04458-5564,Cedarwood Elite Cotton Swabs Bulk,Personal Care,Personal Hygiene,Cedarwood,11.1,20.99,SUP148,25,199,296.0,False,2025-09-10,Active
P04459,BEA-04459-6558,Foundry Lite Cologne,Beauty,Fragrances,Foundry,11.82,23.99,SUP115,33,231,136.0,False,2025-11-25,Active
P04460,BEA-04460-6699,Everline Elite Cleansing Foam,Beauty,Skincare,Everline,9.3,16.99,SUP174,23,312,197.0,False,2024-06-28,Active
P04461,TOY-04461-8227,Driftwood Deluxe Kickball Set,Toys,Outdoor Play,Driftwood,10.49,26.99,SUP073,24,178,,False,2026-04-02,Active
P04462,GRO-04462-5553,Meridian Ultra Protein Bar Box,Grocery,Snacks,Meridian,4.19,5.99,SUP007,19,306,246.0,False,2026-05-31,Active
P04463,AUT-04463-6414,Palisade Classic Tool Kit,Automotive,Tools & Equipment,Palisade,7.73,13.99,SUP211,21,232,,True,2026-04-04,Seasonal
P04464,ELE-04464-1784,Everline Classic Screen Protector 2-Pack,Electronics,Mobile Accessories,Everline,16.16,28.99,SUP084,53,192,,False,2025-02-06,Active
P04465,TOY-04465-8771,Sunneva Everyday Kickball Set,Toys,Outdoor Play,Sunneva,14.07,22.99,SUP056,7,184,,False,2026-05-01,Active
P04466,PER-04466-5715,Pinnacle Everyday Pulse Oximeter,Personal Care,Health Monitoring,Pinnacle,4.53,7.99,SUP159,12,255,357.0,False,2024-01-10,Active
P04467,PER-04467-7622,Vaultis Compact Pulse Oximeter,Personal Care,Health Monitoring,Vaultis,10.05,14.99,SUP031,24,204,449.0,False,2024-07-04,Active
P04468,PER-04468-6326,BlueStone Series 2 Body Wipes,Personal Care,Personal Hygiene,BlueStone,5.35,7.99,SUP069,39,461,97.0,False,2025-08-20,Active
P04469,AUT-04469-7139,Silverpine Elite Bluetooth Car Adapter,Automotive,Car Electronics,Silverpine,18.26,25.99,SUP152,10,186,,True,2025-12-05,Seasonal
P04470,GRO-04470-5008,Ostrom Elite Granola Bites,Grocery,Snacks,Ostrom,1.5,2.72,SUP290,32,1003,272.0,False,2024-04-19,Discontinued
P04471,PER-04471-8707,Ridgeline Everyday Omega-3 Softgels,Personal Care,Vitamins & Supplements,Ridgeline,11.91,20.99,SUP057,50,188,294.0,False,2024-09-24,Active
P04472,PER-04472-1342,Foundry Compact Blood Pressure Monitor,Personal Care,Health Monitoring,Foundry,4.75,9.99,SUP134,27,306,160.0,False,2024-03-22,Active
P04473,CLO-04473-3511,Harborlight Compact Chino Pants,Clothing,Men's Apparel,Harborlight,6.19,16.99,SUP158,24,311,,True,2024-04-04,Seasonal
P04474,BEA-04474-2885,Kestrel Classic Lipstick Set,Beauty,Makeup,Kestrel,4.02,11.99,SUP205,52,270,137.0,False,2024-01-22,Active
P04475,ELE-04475-1706,Ridgeline Pro Video Doorbell,Electronics,Smart Home Devices,Ridgeline,47.59,65.99,SUP155,36,91,,False,2026-06-23,Active
P04476,BOO-04476-5138,Brightline Advanced Mystery Novel,Books,Fiction,Brightline,8.23,14.99,SUP211,27,250,,False,2026-03-16,Active
P04477,SPO-04477-1391,Cedarwood Everyday Plus Resistance Bands Set,Sports,Fitness Equipment,Cedarwood,3.63,5.99,SUP258,45,492,,False,2025-07-09,Active
P04478,BEA-04478-4268,Quinley Compact Fragrance Gift Set,Beauty,Fragrances,Quinley,10.76,20.99,SUP073,22,170,366.0,False,2024-01-31,Active
P04479,BEA-04479-2705,Vaultis Compact Body Wash,Beauty,Bath & Body,Vaultis,5.05,14.99,SUP251,11,496,191.0,False,2025-10-28,Active
P04480,CLO-04480-5445,ClearPath Elite School Uniform Set,Clothing,Kids' Apparel,ClearPath,1.82,3.99,SUP064,11,862,,False,2025-05-04,Active
P04481,ELE-04481-5155,Driftwood Compact Fitness Tracker,Electronics,Wearable Tech,Driftwood,10.47,19.99,SUP244,41,255,,False,2025-12-09,Active
P04482,PER-04482-7023,Comet Max Blood Pressure Monitor,Personal Care,Health Monitoring,Comet,3.67,7.99,SUP174,23,413,366.0,False,2025-03-22,Active
P04483,GRO-04483-1067,Sunneva Elite Breakfast Bar Box,Grocery,Breakfast Foods,Sunneva,6.68,8.99,SUP159,11,373,361.0,False,2024-01-08,Active
P04484,HOM-04484-2506,Willowbrook Classic Stock Pot,Home & Kitchen,Cookware,Willowbrook,6.96,15.99,SUP133,12,233,,False,2026-04-10,Active
P04485,ELE-04485-7009,Quinley Ultra Laptop Sleeve,Electronics,Laptop Accessories,Quinley,13.2,18.99,SUP159,12,231,,False,2026-03-13,Active
P04486,AUT-04486-2338,Amberfield Advanced Tool Kit,Automotive,Tools & Equipment,Amberfield,14.64,29.99,SUP055,12,169,,False,2026-04-10,Discontinued
P04487,AUT-04487-9571,Halcyon Classic Roof Rack,Automotive,Exterior Accessories,Halcyon,27.53,37.99,SUP149,51,199,,False,2025-08-26,Active
P04488,ELE-04488-9227,Halcyon Pro Bluetooth Speaker,Electronics,Headphones & Audio,Halcyon,12.63,25.99,SUP171,58,221,,False,2026-04-19,Active
P04489,HOM-04489-4782,Ironclad Max Coffee Maker,Home & Kitchen,Small Appliances,Ironclad,9.54,17.99,SUP104,30,263,,False,2024-03-05,Active
P04490,BEA-04490-7630,Lumino Max Cologne,Beauty,Fragrances,Lumino,24.99,49.99,SUP104,27,189,368.0,True,2024-12-30,Seasonal
P04491,HOM-04491-5914,Pinnacle Ultra Nonstick Frying Pan,Home & Kitchen,Cookware,Pinnacle,10.19,23.99,SUP090,28,314,,False,2024-10-18,Active
P04492,SPO-04492-5886,Pinnacle Max Basketball,Sports,Team Sports Gear,Pinnacle,47.9,68.99,SUP245,16,83,,False,2025-03-07,Active
P04493,ELE-04493-9617,Harborlight Series 2 Over-Ear Headphones,Electronics,Headphones & Audio,Harborlight,28.2,55.99,SUP106,14,158,,False,2024-02-07,Active
P04494,CLO-04494-9223,BlueStone Pro School Uniform Set,Clothing,Kids' Apparel,BlueStone,2.47,4.99,SUP164,23,724,,False,2026-01-23,Active
P04495,BEA-04495-2085,Cedarwood Pro Vitamin C Serum,Beauty,Skincare,Cedarwood,9.98,27.99,SUP290,28,237,505.0,False,2024-09-29,Active
P04496,CLO-04496-3861,Copperfield Advanced Chino Pants,Clothing,Men's Apparel,Copperfield,2.97,8.99,SUP009,28,332,,False,2024-04-19,Active
P04497,BEA-04497-4574,Ashford Lite Fragrance Gift Set,Beauty,Fragrances,Ashford,4.53,7.99,SUP052,66,519,189.0,False,2024-06-29,Active
P04498,HOM-04498-4231,Pinnacle X200 Cast Iron Skillet,Home & Kitchen,Cookware,Pinnacle,52.38,81.99,SUP274,22,138,,False,2024-04-14,Active
P04499,HOM-04499-9882,Amberfield Elite Closet Organizer,Home & Kitchen,Storage & Organization,Amberfield,8.38,17.99,SUP210,20,198,,True,2025-09-17,Seasonal
P04500,ELE-04500-8152,Pinnacle Everyday Plus Smart Bulb Kit,Electronics,Smart Home Devices,Pinnacle,43.05,89.99,SUP102,19,86,,False,2026-04-20,Active
P04501,ELE-04501-2263,Vanture Essential Over-Ear Headphones,Electronics,Headphones & Audio,Vanture,50.82,75.99,SUP022,48,81,,False,2024-03-17,Active
P04502,PER-04502-6497,Norwell Lite Deodorant 2-Pack,Personal Care,Personal Hygiene,Norwell,2.83,4.99,SUP152,9,658,179.0,False,2024-01-27,Active
P04503,GRO-04503-8928,Novara Classic Rice 5lb Bag,Grocery,Pantry Staples,Novara,3.92,5.5,SUP231,21,594,206.0,False,2026-03-13,Active
P04504,GRO-04504-3151,Silverpine Premium Trail Mix,Grocery,Snacks,Silverpine,5.35,7.99,SUP115,39,328,83.0,False,2024-12-15,Active
P04505,ELE-04505-4664,Glacier Classic Smart Bulb Kit,Electronics,Smart Home Devices,Glacier,7.43,13.99,SUP255,23,413,,False,2024-04-19,Discontinued
P04506,TOY-04506-6561,ClearPath Elite Counting Puzzle,Toys,Educational Toys,ClearPath,44.65,105.99,SUP075,22,66,,False,2024-06-26,Active
P04507,PER-04507-5652,Copperfield Premium Blood Pressure Monitor,Personal Care,Health Monitoring,Copperfield,5.36,9.99,SUP148,31,328,312.0,False,2025-09-08,Active
P04508,TOY-04508-7753,Ashford Series 2 Magnetic Tile Set,Toys,Building Sets,Ashford,2.64,6.99,SUP022,48,356,,False,2024-03-17,Active
P04509,BOO-04509-8418,Cedarwood Classic Early Reader Set,Books,Children's Books,Cedarwood,2.98,5.99,SUP156,21,704,,True,2025-01-02,Seasonal
P04510,TOY-04510-3258,Rockridge Elite Construction Blocks,Toys,Building Sets,Rockridge,7.13,13.99,SUP258,37,228,,False,2026-06-07,Active
P04511,BEA-04511-9863,Halcyon Ultra Cleansing Foam,Beauty,Skincare,Halcyon,9.39,21.99,SUP030,7,363,451.0,False,2025-01-27,Active
P04512,AUT-04512-4429,Driftwood Classic Wheel Cover Set,Automotive,Tire & Wheel Care,Driftwood,12.98,18.99,SUP171,49,274,,True,2024-05-31,Seasonal
P04513,TOY-04513-1240,Aurelia Advanced Model Kit,Toys,Building Sets,Aurelia,3.37,7.99,SUP080,4,620,,False,2025-11-23,Active
P04514,ELE-04514-1835,Vertex Deluxe Sleep Tracker Ring,Electronics,Wearable Tech,Vertex,31.44,63.99,SUP096,6,137,,False,2025-01-28,Active
P04515,CLO-04515-4130,Rockridge Classic Cardigan,Clothing,Women's Apparel,Rockridge,15.59,28.99,SUP006,39,202,,False,2024-12-28,Active
P04516,GRO-04516-4583,Sunneva Pro Rice 5lb Bag,Grocery,Pantry Staples,Sunneva,2.94,4.99,SUP159,15,349,377.0,False,2024-08-21,Active
P04517,ELE-04517-3627,Vertex Series 2 Smart Plug,Electronics,Smart Home Devices,Vertex,18.62,33.99,SUP294,31,123,,False,2025-11-17,Active
P04518,AUT-04518-4729,Solstice Everyday Plus Floor Mat Set,Automotive,Interior Accessories,Solstice,17.42,34.99,SUP028,53,214,,False,2025-03-23,Active
P04519,ELE-04519-5142,Vaultis Max Laptop Sleeve,Electronics,Laptop Accessories,Vaultis,59.19,86.99,SUP055,14,77,,False,2025-03-17,Active
P04520,SPO-04520-2968,Halcyon Series 2 Yoga Towel,Sports,Yoga & Wellness,Halcyon,11.24,17.99,SUP052,64,234,,True,2025-11-30,Seasonal
P04521,PER-04521-2400,Harborlight Pro Blood Pressure Monitor,Personal Care,Health Monitoring,Harborlight,3.4,6.99,SUP159,13,313,92.0,True,2024-11-26,Seasonal
P04522,CLO-04522-1377,Ashford Everyday Cardigan,Clothing,Women's Apparel,Ashford,52.5,96.99,SUP042,16,110,,False,2025-08-24,Active
P04523,BEA-04523-3866,Timbercrest Pro Styling Cream,Beauty,Haircare,Timbercrest,3.87,8.99,SUP277,47,275,415.0,False,2024-06-05,Active
P04524,BOO-04524-6592,Timbercrest Elite Activity Book,Books,Children's Books,Timbercrest,7.95,12.99,SUP199,36,209,,False,2025-06-05,Discontinued
P04525,TOY-04525-6561,Lumino Series 2 Magnetic Tile Set,Toys,Building Sets,Lumino,2.37,5.99,SUP171,54,393,,False,2025-01-25,Active
P04526,HOM-04526-1136,Comet Elite Weighted Blanket,Home & Kitchen,Bedding & Linens,Comet,8.58,18.99,SUP004,12,192,,True,2025-04-10,Seasonal
P04527,GRO-04527-8223,Fernwood X200 Baking Mix,Grocery,Pantry Staples,Fernwood,1.5,2.99,SUP137,51,803,451.0,False,2024-11-29,Active
P04528,BOO-04528-8158,Ironclad Deluxe Fantasy Trilogy Box Set,Books,Fiction,Ironclad,2.63,4.99,SUP244,41,321,,False,2024-04-30,Active
P04529,PER-04529-9648,Rockridge Ultra Beard Trimmer,Personal Care,Shaving & Grooming,Rockridge,12.71,21.99,SUP151,29,257,535.0,True,2026-04-19,Seasonal
P04530,GRO-04530-4567,Trailhaven Max Trail Mix,Grocery,Snacks,Trailhaven,1.5,2.99,SUP213,35,833,189.0,False,2025-01-02,Active
P04531,BEA-04531-3337,Copperfield Series 2 Body Wash,Beauty,Bath & Body,Copperfield,8.85,18.99,SUP193,37,203,203.0,True,2025-11-12,Seasonal
P04532,PER-04532-5060,Brightline Max Whitening Kit,Personal Care,Oral Care,Brightline,3.25,5.99,SUP274,17,463,65.0,False,2026-04-05,Active
P04533,HOM-04533-9769,Willowbrook Premium Drawer Dividers,Home & Kitchen,Storage & Organization,Willowbrook,7.41,15.99,SUP102,19,218,,False,2025-02-08,Active
P04534,ELE-04534-5543,Harborlight Pro Fitness Tracker,Electronics,Wearable Tech,Harborlight,28.76,41.99,SUP247,6,118,,False,2026-01-18,Active
P04535,BOO-04535-3724,NorthPoint Elite Self-Help Guide,Books,Non-Fiction,NorthPoint,2.43,4.99,SUP064,12,689,,False,2025-02-04,Active
P04536,ELE-04536-3261,Fernwood Series 2 Video Doorbell,Electronics,Smart Home Devices,Fernwood,34.03,63.99,SUP159,14,131,,False,2024-02-29,Active
P04537,HOM-04537-9341,Pinnacle Everyday Plus Coffee Maker,Home & Kitchen,Small Appliances,Pinnacle,164.42,339.99,SUP171,54,77,,False,2026-03-15,Active
P04538,BOO-04538-3961,NorthPoint Deluxe Illustrated Novel,Books,Comics & Graphic Novels,NorthPoint,2.53,4.99,SUP117,11,748,,False,2026-02-05,Active
P04539,SPO-04539-7729,Timbercrest Classic Bike Lock,Sports,Cycling,Timbercrest,20.49,44.99,SUP022,66,130,,True,2025-05-31,Seasonal
P04540,CLO-04540-5324,Timbercrest X200 Training Jacket,Clothing,Activewear,Timbercrest,2.16,3.99,SUP116,13,752,,True,2026-01-25,Seasonal
P04541,BEA-04541-4708,Foundry Signature Bath Bomb Set,Beauty,Bath & Body,Foundry,6.31,18.99,SUP044,36,284,213.0,False,2025-09-02,Active
P04542,CLO-04542-2488,BlueStone Everyday Plus Blouse,Clothing,Women's Apparel,BlueStone,5.55,12.99,SUP145,31,318,,False,2026-01-01,Active
P04543,BOO-04543-9762,Meridian Premium Language Learning Workbook,Books,Educational & Reference,Meridian,5.22,7.99,SUP008,16,395,,True,2024-02-21,Discontinued
P04544,TOY-04544-3768,Ironclad X200 Alphabet Learning Set,Toys,Educational Toys,Ironclad,8.47,14.99,SUP143,45,281,,True,2026-01-13,Seasonal
P04545,TOY-04545-1263,Willowbrook Deluxe Playset,Toys,Action Figures & Playsets,Willowbrook,19.42,35.99,SUP102,14,243,,False,2024-07-14,Active
P04546,SPO-04546-7226,Willowbrook Signature Soccer Ball,Sports,Team Sports Gear,Willowbrook,9.52,17.99,SUP008,19,354,,False,2026-06-15,Active
P04547,AUT-04547-8060,Novara Premium Tire Inflator,Automotive,Tire & Wheel Care,Novara,86.23,124.99,SUP171,46,75,,False,2026-05-31,Active
P04548,AUT-04548-9422,Ridgeline Everyday Wheel Cleaner,Automotive,Tire & Wheel Care,Ridgeline,6.26,12.99,SUP079,21,423,,False,2024-02-20,Active
P04549,HOM-04549-7061,Glacier Series 2 Stand Mixer,Home & Kitchen,Small Appliances,Glacier,16.22,23.99,SUP164,25,265,,True,2025-08-17,Seasonal
P04550,PER-04550-2469,Sunneva Advanced Electric Toothbrush,Personal Care,Oral Care,Sunneva,3.62,7.99,SUP268,19,532,291.0,False,2024-12-16,Active
P04551,AUT-04551-1813,Fernwood Everyday Floor Mat Set,Automotive,Interior Accessories,Fernwood,20.04,32.99,SUP258,46,204,,True,2024-08-20,Seasonal
P04552,GRO-04552-1660,Driftwood Series 2 Coffee Pods Box,Grocery,Beverages,Driftwood,2.18,3.99,SUP150,52,623,146.0,False,2026-06-02,Active
P04553,ELE-04553-3562,UrbanNest Signature Screen Protector 2-Pack,Electronics,Mobile Accessories,UrbanNest,18.72,33.99,SUP137,39,211,,False,2025-01-01,Active
P04554,BOO-04554-7254,Willowbrook Advanced Short Story Collection,Books,Fiction,Willowbrook,6.88,12.99,SUP159,13,219,,False,2025-05-19,Active
P04555,BEA-04555-5035,Vaultis Elite Body Wash,Beauty,Bath & Body,Vaultis,4.14,10.99,SUP109,43,310,210.0,False,2024-10-12,Active
P04556,TOY-04556-3087,Copperfield Series 2 Brick Building Set,Toys,Building Sets,Copperfield,26.17,48.99,SUP075,21,133,,False,2025-09-14,Active
P04557,CLO-04557-3179,Trailhaven Pro Chino Pants,Clothing,Men's Apparel,Trailhaven,10.66,17.99,SUP030,9,340,,False,2024-08-18,Active
P04558,ELE-04558-6673,Willowbrook Advanced Tripod Kit,Electronics,Cameras & Accessories,Willowbrook,172.81,369.99,SUP274,23,44,,False,2024-11-26,Active
P04559,HOM-04559-9401,Copperfield Elite Stand Mixer,Home & Kitchen,Small Appliances,Copperfield,27.77,59.99,SUP018,46,99,,False,2025-10-05,Active
P04560,AUT-04560-3777,Lumino Everyday Mud Flap Set,Automotive,Exterior Accessories,Lumino,7.37,14.99,SUP088,43,292,,False,2024-07-12,Active
P04561,ELE-04561-2390,Vaultis Elite Security Camera,Electronics,Smart Home Devices,Vaultis,11.53,23.99,SUP034,59,204,,True,2025-12-16,Seasonal
P04562,SPO-04562-2766,ClearPath Ultra Camping Tent,Sports,Outdoor Recreation,ClearPath,9.77,16.99,SUP018,41,367,,False,2026-06-11,Active
P04563,GRO-04563-6031,Halcyon Max Olive Oil,Grocery,Pantry Staples,Halcyon,4.88,6.99,SUP034,47,342,511.0,False,2025-10-04,Active
P04564,BEA-04564-8491,Meridian Max Styling Cream,Beauty,Haircare,Meridian,4.11,8.99,SUP127,29,439,464.0,False,2024-11-25,Active
P04565,CLO-04565-5926,NorthPoint Ultra Wrap Dress,Clothing,Women's Apparel,NorthPoint,31.79,71.99,SUP159,14,189,,False,2024-06-14,Active
P04566,GRO-04566-9712,Willowbrook Ultra Cereal Box,Grocery,Breakfast Foods,Willowbrook,7.49,10.99,SUP270,23,400,525.0,False,2025-05-26,Discontinued
P04567,SPO-04567-5807,Ironclad Lite Bike Water Bottle Cage,Sports,Cycling,Ironclad,7.51,15.99,SUP194,3,402,,True,2025-02-03,Seasonal
P04568,SPO-04568-3905,Silverpine Max Basketball,Sports,Team Sports Gear,Silverpine,40.69,86.99,SUP241,21,148,,False,2024-08-10,Active
P04569,ELE-04569-2244,BlueStone Series 2 GPS Running Watch,Electronics,Wearable Tech,BlueStone,25.54,50.99,SUP159,14,134,,False,2024-11-30,Active
P04570,BEA-04570-1561,UrbanNest Premium Body Mist,Beauty,Fragrances,UrbanNest,40.63,107.99,SUP047,33,146,444.0,True,2026-05-31,Seasonal
P04571,TOY-04571-5418,Ashford Compact Collectible Figure 3-Pack,Toys,Action Figures & Playsets,Ashford,6.52,12.99,SUP258,41,350,,True,2024-06-02,Seasonal
P04572,SPO-04572-5537,Trailhaven Signature Soccer Ball,Sports,Team Sports Gear,Trailhaven,49.96,86.99,SUP138,20,93,,False,2024-08-23,Active
P04573,CLO-04573-9285,Harborlight Signature Kids Graphic Tee,Clothing,Kids' Apparel,Harborlight,5.52,15.99,SUP224,45,364,,True,2024-11-13,Seasonal
P04574,TOY-04574-1283,Ashford Max Collectible Figure 3-Pack,Toys,Action Figures & Playsets,Ashford,17.0,39.99,SUP005,31,250,,False,2026-04-13,Active
P04575,ELE-04575-2881,Rockridge Premium Wireless Mouse,Electronics,Laptop Accessories,Rockridge,40.32,88.99,SUP121,13,74,,False,2024-11-22,Active
P04576,ELE-04576-2857,Copperfield Lite Action Camera,Electronics,Cameras & Accessories,Copperfield,29.19,56.99,SUP084,51,190,,True,2024-09-23,Seasonal
P04577,SPO-04577-1668,Sunneva Lite Massage Roller,Sports,Yoga & Wellness,Sunneva,18.58,41.99,SUP075,26,214,,False,2024-09-28,Active
P04578,SPO-04578-1909,Driftwood Compact Camp Chair,Sports,Outdoor Recreation,Driftwood,11.52,20.99,SUP192,74,201,,False,2026-05-13,Discontinued
P04579,TOY-04579-9540,Lumino Everyday Magnetic Tile Set,Toys,Building Sets,Lumino,8.51,18.99,SUP247,6,256,,False,2024-11-18,Active
P04580,HOM-04580-1238,Driftwood Ultra Table Lamp,Home & Kitchen,Home Decor,Driftwood,7.3,13.99,SUP258,50,286,,False,2024-12-01,Active
P04581,CLO-04581-9300,Timbercrest Premium Running Leggings,Clothing,Activewear,Timbercrest,15.54,33.99,SUP241,24,189,,False,2024-11-28,Active
P04582,SPO-04582-7439,Amberfield Pro Bike Lock,Sports,Cycling,Amberfield,4.31,7.99,SUP245,16,239,,False,2026-03-06,Active
P04583,HOM-04583-6014,BlueStone Elite Nonstick Frying Pan,Home & Kitchen,Cookware,BlueStone,39.15,75.99,SUP251,12,88,,False,2025-10-09,Active
P04584,CLO-04584-2278,Fernwood Max Crew Neck Tee 3-Pack,Clothing,Men's Apparel,Fernwood,8.27,22.99,SUP196,35,268,,False,2025-07-01,Active
P04585,BOO-04585-8980,Comet Classic Fantasy Trilogy Box Set,Books,Fiction,Comet,8.86,14.99,SUP218,43,177,,False,2024-07-13,Active
P04586,HOM-04586-8344,ClearPath Deluxe Stand Mixer,Home & Kitchen,Small Appliances,ClearPath,4.4,6.99,SUP052,67,277,,False,2024-04-13,Active
P04587,BEA-04587-9767,Kestrel Lite Cologne,Beauty,Fragrances,Kestrel,7.88,14.99,SUP284,37,398,420.0,False,2024-03-21,Active
P04588,HOM-04588-3386,Aurelia Everyday Plus Shelving Unit,Home & Kitchen,Storage & Organization,Aurelia,8.3,13.99,SUP150,49,299,,False,2024-09-26,Active
